372566, 116.99976190476191
372597, 2154.772099845515
372605, 2154.772099845515
372622, 2154.772099845515
372625, 2787.155828169415
372624, 2787.155828169415
372627, 2787.155828169415
372626, 2787.155828169415
372556, 12893.413378526282
372715, 948.6582009657011
372723, 1863.8188034188036
372696, 7514.105613130407
372730, 276.4399933529215
372719, 3258.8678571428572
372733, 1668.5198965740142
372743, 2401.3253627058302
372736, 1668.5198965740142
372725, 1863.8188034188036
372752, 1668.5198965740142
372758, 543.2255127698356
372760, 305.57440476190476
372772, 226.82261904761904
372727, 7514.105613130407
372756, 1125.1214285714286
368180, 20175.219741971017
372664, 2154.772099845515
372784, 1407.9007142857142
372761, 4591.044444444445
372944, 120.84967948717951
372943, 484.5473439528555
372789, 62475.674285714296
368854, 50806.6
372858, 3240.1766666666663
372844, 200.06955243734555
372849, 200.16068896495656
372850, 200.16068896495656
372852, 200.16068896495656
372845, 200.06955243734555
372847, 200.06955243734555
372914, 1145.1225
373207, 453.08166666666665
373274, 140.14535353535354
373616, 170.20048593879238
373617, 170.20048593879238
372915, 544.9928571428571
372871, 7328.757456709956
372922, 3428.333333333333
372913, 1145.1225
372921, 1326.0414285714287
372927, 3716.8429985417424
373276, 140.14535353535354
373277, 140.14535353535354
373278, 140.14535353535354
373554, 270.0918706693203
372838, 6615.778123543123
373210, 453.08166666666665
373215, 2229.7775
373219, 2179.461904761905
373229, 623.1971428571428
372839, 6615.778123543123
372840, 6615.778123543123
372846, 6615.778123543123
372848, 6615.778123543123
373637, 3428.333333333333
372851, 6615.778123543123
373309, 3343.533333333333
372861, 800.4244909754224
373636, 1326.0414285714287
372560, 18748.10609460467
373644, 544.9928571428571
373208, 2533.386506798287
373643, 1145.1225
373583, 540.8685714285714
373635, 1326.0414285714287
373642, 1145.1225
372934, 2823.075
372933, 2823.075
372893, 6195.438495456897
373058, 3313.3493261681483
373055, 3313.3493261681483
372882, 6195.438495456897
373057, 3313.3493261681483
372935, 3640.35
372854, 14337.075775978406
372894, 2596.638544942357
373054, 3313.3493261681483
373641, 1326.0414285714287
372936, 1465.85
368819, 20175.219741971017
372863, 800.4244909754224
372855, 9111.876388888888
373059, 3313.3493261681483
372833, 12943.01
373327, 18043.51857142857
372557, 39244.92588827839
373085, 800.4244909754224
373640, 1326.0414285714287
372631, 3321.5022603805046
372632, 3321.5022603805046
372955, 17348.522713450293
372654, 3321.5022603805046
372800, 2276.208333333333
372791, 2154.772099845515
373227, 1866.5406666666665
372698, 13461.481190476192
373634, 2339.22896771583
372872, 2396.838333333333
373650, 3716.8429985417424
373648, 4271.001587301586
373649, 3492.522222222222
368954, 20175.219741971017
372873, 2396.838333333333
373037, 15447.25261904762
373038, 15447.25261904762
373633, 2339.22896771583
368863, 21246.81908486872
368181, 20175.219741971017
373040, 15447.25261904762
372874, 2396.838333333333
373042, 15447.25261904762
372794, 12893.413378526282
372875, 2396.838333333333
372876, 2396.838333333333
372877, 2396.838333333333
372878, 2396.838333333333
373726, 14447.353333333333
373230, 6365.034785332098
372879, 2396.838333333333
372880, 2396.838333333333
372881, 2396.838333333333
373711, 435.9815079365079
372860, 3331.3107142857143
373850, 477.79305555555555
373193, 12115.228985176216
373924, 817.3712488328665
373194, 12115.228985176216
373244, 19358.493725490196
372937, 2369.85
373639, 2339.22896771583
373351, 12818.933496780997
373957, 623.1971428571428
373952, 100.2
373647, 7256.291666666666
373632, 4699.5478418989815
373933, 2098.043939393939
373993, 1249.9694444444444
373350, 12818.933496780997
373988, 345.2219841269842
373218, 2407.6
373242, 11313.767916666668
373753, 9111.876388888888
372832, 17226.025693268086
374063, 1160.8852669552668
373631, 4699.5478418989815
373056, 7205.55
373198, 16863.71675877162
373646, 7256.291666666666
374043, 461.5899567099567
373652, 3314.2933333333335
368865, 21246.81908486872
373442, 21390.892463762524
373871, 6195.438495456897
372827, 20452.795000000002
372828, 20452.795000000002
372829, 20452.795000000002
374173, 190.7472222222222
373884, 6195.438495456897
372810, 6347.899319141457
373653, 3314.2933333333335
374141, 2098.043939393939
374018, 435.9815079365079
374265, 190.7472222222222
374293, 229.7722222222222
374304, 190.7472222222222
368952, 20175.219741971017
374203, 2533.386506798287
374223, 1230.921388888889
372830, 19384.32773809524
373877, 6195.438495456897
374349, 190.7472222222222
374351, 229.7722222222222
374079, 1230.921388888889
374353, 459.075
374354, 550.9777777777778
374035, 503.6
374329, 2154.772099845515
374355, 390.46178571428567
373349, 17270.67782925408
372656, 3321.5022603805046
372796, 3321.5022603805046
374448, 100.2
374387, 663.4519050699416
374388, 663.4519050699416
373672, 7205.55
374390, 663.4519050699416
374391, 663.4519050699416
374366, 1230.921388888889
374495, 663.4519050699416
374496, 663.4519050699416
373432, 4895.867045454545
374497, 663.4519050699416
374488, 1762.0600000000002
373638, 8345.25680893079
372938, 1800.5190476190478
374098, 15866.976190476193
374463, 2179.461904761905
374105, 15866.976190476193
374116, 6365.034785332098
374370, 1230.921388888889
372868, 85427.34791847042
373498, 21390.892463762524
373892, 21345.012648851633
373837, 13461.481190476192
374412, 2154.772099845515
374467, 2179.461904761905
374100, 2396.838333333333
373762, 3321.5022603805046
372797, 3321.5022603805046
372859, 23567.43
374051, 9111.876388888888
374526, 9626.358629032258
374586, 2154.772099845515
374102, 2396.838333333333
374610, 170.23180915970855
374608, 540.8685714285714
368866, 21246.81908486872
374470, 2179.461904761905
374615, 623.1971428571428
372831, 19384.32773809524
372979, 6348.475
374623, 2229.7775
373199, 16863.71675877162
373820, 3321.5022603805046
374103, 2396.838333333333
374621, 817.3712488328665
